,accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
1744,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,110.0,0.2112984143107562,-0.016572504972290344,-0.5167085812650488
3035,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,1.141548954912643,119.0,-0.06503805841271584,-0.016595781183098367,1.2618862669028594
2681,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,140.0,-0.3413745311361879,-0.016572504972290344,-0.10626361630322378
3242,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,84.0,-0.06503805841271584,-0.016603850269511816,-0.2772823517039842
1184,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,148.0,-0.3413745311361879,-0.016572504972290344,2.6984436442692465
1862,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,45.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
2675,1.3992752451585293,2.1292179984306414,1.2649976159819465,1.141548954912643,249.0,-0.06503805841271584,-0.016572504972290344,-0.037856122142919627
1563,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,110.0,-0.3413745311361879,-0.016572504972290344,-0.20887485754368004
746,2.3971847983352093,3.3185605535491565,5.525370320816557,2.829955970820907,500.0,0.2112984143107562,-0.016572504972290344,-0.2430786046238321
477,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,125.0,0.2112984143107562,-0.016603963123867246,-0.10626361630322378
97,0.9003204685701892,0.9398754433121258,1.2649976159819465,0.29734544695851073,309.0,0.4876348870342282,-0.016593947299822585,-0.2430786046238321
2672,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,129.0,-0.3413745311361879,-0.016572504972290344,-0.4483010871047446
1743,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,66.0,-0.3413745311361879,-0.016572504972290344,-0.4483010871047446
1861,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,65.0,0.2112984143107562,-0.01657603167089762,0.20157010741814493
2484,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,120.0,-0.06503805841271584,-0.016572504972290344,-0.3798935929444404
2896,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,0.29734544695851073,65.0,-0.3413745311361879,-0.016572504972290344,-0.4825048341848967
3377,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,99.0,-0.06503805841271584,-0.016603398852090084,0.7830338077807304
817,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,75.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
3029,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,95.0,-0.3413745311361879,-0.016572504972290344,0.20157010741814493
2548,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,112.0,-0.06503805841271584,-0.016572504972290344,1.2960900139830116
552,0.9003204685701892,-0.24946711180638964,-0.43915146595189763,1.985752462866775,229.0,0.2112984143107562,-0.016593947299822585,0.030551372017384535
124,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,165.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
766,-0.5965438611948312,0.9398754433121258,-0.43915146595189763,0.29734544695851073,115.0,-0.3413745311361879,-0.016572504972290344,-0.3798935929444404
1954,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,59.0,-0.3413745311361879,-0.016593947299822585,-0.17467111046352796
2163,0.40136569198184907,0.9398754433121258,1.2649976159819465,0.29734544695851073,250.0,0.4876348870342282,-0.0166034552792678,-0.2772823517039842
1468,0.40136569198184907,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,104.0,-0.3413745311361879,-0.016572504972290344,0.7146263136204262
1772,1.8982300217468695,2.1292179984306414,2.1170721569488684,1.141548954912643,235.0,0.2112984143107562,-0.016572504972290344,-0.003652375062767547
3151,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,95.0,1.3166443052046444,-0.016603850269511816,-0.5167085812650488
3171,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,115.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
2604,2.3971847983352093,0.9398754433121258,1.2649976159819465,1.985752462866775,2000.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
1724,2.3971847983352093,2.1292179984306414,1.2649976159819465,1.985752462866775,395.0,0.2112984143107562,-0.016572504972290344,-0.5167085812650488
2292,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,125.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
219,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,150.0,-0.06503805841271584,-0.016593947299822585,1.9801649555860532
2577,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,75.0,-0.06503805841271584,-0.016603652774389806,0.06475511909753662
1526,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,300.0,-0.3413745311361879,-0.016604132405400398,-0.5167085812650488
1445,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,165.0,-0.3413745311361879,-0.01660421704616697,-0.14046736338337587
2590,0.40136569198184907,-0.24946711180638964,0.41292307501502445,0.29734544695851073,79.0,-0.06503805841271584,-0.016603370638501223,0.61201507237997
2867,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,125.0,-0.3413745311361879,-0.016572504972290344,0.23577385449829702
2655,-0.09758908460649103,0.9398754433121258,-0.43915146595189763,0.29734544695851073,80.0,-0.3413745311361879,-0.0166000132214271,-0.4483010871047446
796,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,129.0,0.2112984143107562,-0.016572504972290344,-0.14046736338337587
3167,1.3992752451585293,2.1292179984306414,0.41292307501502445,1.985752462866775,126.0,-0.3413745311361879,-0.016572504972290344,-0.41409734002459253
2784,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,90.0,-0.3413745311361879,-0.016572504972290344,2.8352586325898548
1440,1.8982300217468695,2.1292179984306414,2.1170721569488684,0.29734544695851073,299.0,-0.06503805841271584,-0.016604104191811537,-0.41409734002459253
258,1.3992752451585293,0.9398754433121258,1.2649976159819465,0.29734544695851073,400.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
2256,1.3992752451585293,0.9398754433121258,0.41292307501502445,0.29734544695851073,150.0,0.2112984143107562,-0.016572504972290344,-0.3114860987841363
619,1.8982300217468695,2.1292179984306414,0.41292307501502445,1.985752462866775,290.0,-0.06503805841271584,-0.01660170603675859,0.7146263136204262
1082,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,99.0,-0.3413745311361879,-0.016603398852090084,-0.14046736338337587
3528,0.9003204685701892,0.9398754433121258,0.41292307501502445,0.29734544695851073,230.0,-0.3413745311361879,-0.016572504972290344,-0.4483010871047446
1544,0.9003204685701892,2.1292179984306414,2.1170721569488684,1.141548954912643,150.0,-0.3413745311361879,-0.016572504972290344,-0.41409734002459253
2650,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,68.0,0.2112984143107562,-0.016572504972290344,0.3041813486586012
2386,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,99.0,0.2112984143107562,-0.016572504972290344,0.23577385449829702
2891,1.3992752451585293,0.9398754433121258,1.2649976159819465,0.29734544695851073,199.0,-0.3413745311361879,-0.016604160618989255,0.33838509573875325
102,0.40136569198184907,0.9398754433121258,1.2649976159819465,0.29734544695851073,299.0,0.2112984143107562,-0.016583649339889338,-0.2772823517039842
127,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,1.141548954912643,159.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
2651,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,79.0,7.119710232397557,-0.016593947299822585,6.5976708114065845
2796,1.3992752451585293,0.9398754433121258,1.2649976159819465,1.141548954912643,175.0,-0.3413745311361879,-0.016572504972290344,1.6039237377043802
1042,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,150.0,-0.06503805841271584,-0.016572504972290344,-0.34568984586428836
3281,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,75.0,-0.06503805841271584,-0.01660170603675859,0.23577385449829702
137,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,109.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
1370,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,130.0,0.2112984143107562,-0.016603398852090084,0.7488300607005783
1434,2.3971847983352093,0.9398754433121258,1.2649976159819465,1.985752462866775,329.0,0.2112984143107562,-0.016572504972290344,-0.14046736338337587
2589,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,60.0,-0.3413745311361879,-0.016572504972290344,-0.3798935929444404
1064,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,100.0,-0.3413745311361879,-0.016572504972290344,-0.17467111046352796
2743,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,120.0,-0.3413745311361879,-0.016572504972290344,-0.3114860987841363
1793,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,80.0,-0.3413745311361879,-0.016604047764633822,-0.5167085812650488
2129,-1.0954986377831712,-0.24946711180638964,-2.1433005478857416,-0.5468580609956214,64.0,-0.3413745311361879,-0.016572504972290344,-0.4483010871047446
3559,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,195.0,0.2112984143107562,-0.01660170603675859,-0.4483010871047446
1582,-0.5965438611948312,-0.24946711180638964,1.2649976159819465,0.29734544695851073,55.0,-0.3413745311361879,-0.016572504972290344,-0.3114860987841363
3154,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,0.29734544695851073,95.0,-0.3413745311361879,-0.016604047764633822,-0.4483010871047446
2244,-1.0954986377831712,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,56.0,0.4876348870342282,-0.016572504972290344,-0.4825048341848967
2825,-0.09758908460649103,2.1292179984306414,1.2649976159819465,0.29734544695851073,120.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
207,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,199.0,1.3166443052046444,-0.016572504972290344,-0.4825048341848967
1165,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,100.0,-0.3413745311361879,-0.016572504972290344,-0.3798935929444404
870,0.40136569198184907,0.9398754433121258,-0.43915146595189763,1.141548954912643,299.0,0.2112984143107562,-0.016593947299822585,-0.3798935929444404
3647,1.3992752451585293,0.9398754433121258,0.41292307501502445,0.29734544695851073,200.0,-0.3413745311361879,-0.016572504972290344,0.2699776015784491
1480,-1.0954986377831712,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,49.0,-0.3413745311361879,-0.0165732103120118,2.1169799439066614
2044,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,134.0,-0.06503805841271584,-0.016572504972290344,1.2276825198227075
553,0.40136569198184907,0.9398754433121258,2.1170721569488684,0.29734544695851073,162.0,-0.3413745311361879,-0.016572504972290344,-0.037856122142919627
3452,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,125.0,0.2112984143107562,-0.01660071856114855,0.7146263136204262
2048,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,179.0,0.2112984143107562,-0.016599166813761352,0.33838509573875325
27,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,65.0,-0.06503805841271584,-0.016572504972290344,-0.4483010871047446
1700,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,34.0,-0.3413745311361879,-0.016604160618989255,-0.4825048341848967
2629,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,75.0,-0.06503805841271584,-0.016572504972290344,0.16736636033799285
673,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,150.0,-0.3413745311361879,-0.016572504972290344,-0.3798935929444404
109,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,1.141548954912643,89.0,-0.3413745311361879,-0.016572504972290344,-0.4825048341848967
810,1.3992752451585293,0.9398754433121258,1.2649976159819465,1.141548954912643,165.0,0.2112984143107562,-0.016572504972290344,-0.4825048341848967
3092,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,100.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
445,0.40136569198184907,0.9398754433121258,0.41292307501502445,0.29734544695851073,399.0,-0.3413745311361879,-0.016572504972290344,0.4067925898990574
3275,3.3950943515118897,3.3185605535491565,5.525370320816557,1.985752462866775,225.0,-0.06503805841271584,-0.016603963123867246,-0.2430786046238321
1575,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,80.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
3468,1.3992752451585293,0.9398754433121258,1.2649976159819465,1.141548954912643,295.0,0.2112984143107562,-0.016572504972290344,0.030551372017384535
2437,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,80.0,-0.3413745311361879,-0.016572504972290344,-0.20887485754368004
437,-1.0954986377831712,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,60.0,-0.06503805841271584,-0.016572504972290344,-0.20887485754368004
1942,1.3992752451585293,2.1292179984306414,-0.43915146595189763,1.141548954912643,129.0,-0.06503805841271584,-0.016572504972290344,-0.2772823517039842
3384,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,80.0,-0.3413745311361879,-0.016604160618989255,-0.5167085812650488
1391,0.9003204685701892,0.9398754433121258,-0.43915146595189763,0.29734544695851073,189.0,-0.06503805841271584,-0.016598602541984187,-0.5167085812650488
1583,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,90.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
1881,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,60.0,-0.06503805841271584,-0.016572504972290344,-0.2430786046238321
98,1.8982300217468695,0.9398754433121258,-0.43915146595189763,1.985752462866775,375.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
3048,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,96.0,-0.06503805841271584,-0.016600859629092843,-0.3798935929444404
3097,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,92.0,-0.3413745311361879,-0.016572504972290344,-0.4483010871047446
2890,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,53.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
3146,1.3992752451585293,0.9398754433121258,1.2649976159819465,1.141548954912643,209.0,-0.06503805841271584,-0.016572504972290344,1.3302937610631638
3311,-0.09758908460649103,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,69.0,-0.3413745311361879,-0.016593947299822585,0.09895886617768869
382,-1.0954986377831712,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,100.0,1.0403078324811723,-0.01657603167089762,-0.3114860987841363
1688,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,75.0,-0.3413745311361879,-0.016572504972290344,-0.4825048341848967
1564,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,75.0,-0.06503805841271584,-0.016572504972290344,0.8856450490211866
2568,-0.5965438611948312,-0.24946711180638964,1.2649976159819465,-0.5468580609956214,75.0,-0.06503805841271584,-0.016572646040234635,3.382518585872288
105,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,99.0,-0.3413745311361879,-0.016572504972290344,-0.4825048341848967
823,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,139.0,0.2112984143107562,-0.016572504972290344,-0.41409734002459253
2305,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,140.0,-0.3413745311361879,-0.016603398852090084,-0.17467111046352796
1790,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,135.0,0.2112984143107562,-0.016603370638501223,0.030551372017384535
955,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,150.0,-0.06503805841271584,-0.016600859629092843,1.8091462201852928
3190,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,129.0,-0.06503805841271584,-0.016572504972290344,-0.17467111046352796
299,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,130.0,-0.06503805841271584,-0.016599166813761352,0.1331626132578408
656,0.9003204685701892,0.9398754433121258,1.2649976159819465,1.141548954912643,229.0,0.2112984143107562,-0.016572504972290344,-0.5167085812650488
1277,2.3971847983352093,4.507903108667672,6.377444861783479,5.362566494683303,1200.0,-0.3413745311361879,-0.016603398852090084,0.8856450490211866
1720,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,89.0,-0.3413745311361879,-0.016572504972290344,-0.41409734002459253
1149,-1.0954986377831712,-0.24946711180638964,1.2649976159819465,-0.5468580609956214,100.0,-0.06503805841271584,-0.016572504972290344,-0.14046736338337587
3540,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,125.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
3329,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,139.0,-0.06503805841271584,-0.016604104191811537,-0.10626361630322378
2767,1.3992752451585293,2.1292179984306414,2.1170721569488684,1.141548954912643,199.0,-0.3413745311361879,-0.016603850269511816,-0.17467111046352796
2214,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,70.0,-0.06503805841271584,-0.016572504972290344,-0.4825048341848967
2683,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,150.0,-0.06503805841271584,-0.016572504972290344,-0.41409734002459253
1504,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,160.0,-0.06503805841271584,-0.016572504972290344,-0.10626361630322378
3345,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,0.29734544695851073,68.0,1.3166443052046444,-0.016572504972290344,-0.5167085812650488
1340,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,60.0,-0.3413745311361879,-0.016572504972290344,-0.2430786046238321
2186,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,95.0,-0.06503805841271584,-0.016604047764633822,0.8514413019410345
641,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,69.0,-0.3413745311361879,-0.016572504972290344,2.1169799439066614
1631,0.40136569198184907,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,99.0,-0.3413745311361879,-0.016572504972290344,1.945961208505901
3660,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,95.0,-0.3413745311361879,-0.016572504972290344,1.5013124964639242
1062,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,95.0,0.2112984143107562,-0.016603398852090084,-0.3114860987841363
2355,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,43.0,-0.3413745311361879,-0.016572504972290344,-0.4825048341848967
2013,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,93.0,-0.3413745311361879,-0.016604047764633822,-0.4825048341848967
3614,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,70.0,0.2112984143107562,-0.016572504972290344,-0.4483010871047446
341,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,209.0,0.7639713597577003,-0.016583649339889338,-0.41409734002459253
2963,0.40136569198184907,0.9398754433121258,1.2649976159819465,0.29734544695851073,279.0,1.3166443052046444,-0.016593947299822585,-0.4825048341848967
2783,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,150.0,-0.06503805841271584,-0.016572504972290344,0.23577385449829702
1877,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,65.0,-0.06503805841271584,-0.016572504972290344,-0.4825048341848967
3713,0.9003204685701892,2.1292179984306414,-0.43915146595189763,1.141548954912643,125.0,0.2112984143107562,-0.016604160618989255,-0.2430786046238321
2223,-1.0954986377831712,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,90.0,-0.3413745311361879,-0.016572504972290344,-0.2430786046238321
1243,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,125.0,-0.3413745311361879,-0.016572504972290344,-0.17467111046352796
428,0.9003204685701892,2.1292179984306414,1.2649976159819465,1.141548954912643,800.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
1757,0.40136569198184907,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,92.0,-0.3413745311361879,-0.016572504972290344,-0.17467111046352796
1405,0.40136569198184907,0.9398754433121258,0.41292307501502445,0.29734544695851073,380.0,-0.3413745311361879,-0.016572504972290344,-0.2772823517039842
636,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,100.0,-0.3413745311361879,-0.016572504972290344,-0.4825048341848967
3220,0.9003204685701892,0.9398754433121258,-0.43915146595189763,1.141548954912643,119.0,-0.06503805841271584,-0.016603652774389806,2.1511836909868136
2778,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,95.0,-0.06503805841271584,-0.016572504972290344,-0.3114860987841363
2991,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,69.0,-0.3413745311361879,-0.016572504972290344,-0.41409734002459253
239,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,100.0,-0.3413745311361879,-0.016572504972290344,0.09895886617768869
461,-0.5965438611948312,-0.24946711180638964,1.2649976159819465,1.141548954912643,140.0,-0.3413745311361879,-0.016572504972290344,-0.3114860987841363
1299,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,69.0,-0.06503805841271584,-0.016572504972290344,-0.5167085812650488
1326,4.39300390468857,2.1292179984306414,2.1170721569488684,1.985752462866775,375.0,-0.3413745311361879,-0.016572504972290344,-0.3798935929444404
2851,0.40136569198184907,0.9398754433121258,-0.43915146595189763,0.29734544695851073,124.0,0.2112984143107562,-0.016572504972290344,-0.14046736338337587
2714,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,75.0,0.7639713597577003,-0.016603991337456107,-0.5167085812650488
2330,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,90.0,0.2112984143107562,-0.016572504972290344,-0.41409734002459253
2815,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,130.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
3336,0.9003204685701892,-0.24946711180638964,1.2649976159819465,0.29734544695851073,450.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
2362,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,99.0,1.0403078324811723,-0.016603398852090084,0.030551372017384535
76,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,160.0,-0.3413745311361879,-0.016572504972290344,1.5013124964639242
1458,0.9003204685701892,-0.24946711180638964,0.41292307501502445,0.29734544695851073,114.0,-0.3413745311361879,-0.016572504972290344,0.20157010741814493
1005,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,115.0,0.2112984143107562,-0.016603539920034372,0.9882562902616429
2108,0.40136569198184907,-0.24946711180638964,2.1170721569488684,0.29734544695851073,100.0,0.2112984143107562,-0.016572504972290344,-0.4825048341848967
2638,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,1.141548954912643,105.0,0.4876348870342282,-0.016603398852090084,-0.4825048341848967
1616,1.3992752451585293,0.9398754433121258,2.1170721569488684,0.29734544695851073,180.0,-0.06503805841271584,-0.016572504972290344,-0.5167085812650488
2707,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,95.0,-0.06503805841271584,-0.016603652774389806,2.493221161788334
3639,0.9003204685701892,0.9398754433121258,-0.43915146595189763,1.141548954912643,135.0,0.2112984143107562,-0.016576059884486478,0.030551372017384535
3065,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,80.0,-0.06503805841271584,-0.016572504972290344,-0.20887485754368004
549,-0.09758908460649103,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,110.0,-0.06503805841271584,-0.016572504972290344,3.382518585872288
1969,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,65.0,0.7639713597577003,-0.016572504972290344,-0.2772823517039842
2393,-0.5965438611948312,-1.438809666924905,-0.43915146595189763,-0.5468580609956214,150.0,0.2112984143107562,-0.016603398852090084,-0.41409734002459253
2207,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,165.0,0.7639713597577003,-0.016572504972290344,-0.4825048341848967
251,-1.0954986377831712,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,135.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
2242,1.3992752451585293,2.1292179984306414,2.1170721569488684,1.985752462866775,300.0,-0.06503805841271584,-0.016572504972290344,-0.2430786046238321
1322,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,99.0,-0.3413745311361879,-0.016572504972290344,3.656148562513505
1171,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,120.0,-0.06503805841271584,-0.016572504972290344,-0.4825048341848967
967,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,88.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
3031,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,100.0,1.3166443052046444,-0.016593947299822585,-0.037856122142919627
2740,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,85.0,0.2112984143107562,-0.016604104191811537,0.37258884281890536
568,0.9003204685701892,0.9398754433121258,-0.43915146595189763,0.29734544695851073,250.0,0.4876348870342282,-0.016603822055922954,-0.4483010871047446
1990,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,100.0,-0.3413745311361879,-0.016572504972290344,-0.17467111046352796
2709,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,75.0,-0.3413745311361879,-0.016572504972290344,-0.5167085812650488
2389,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,110.0,-0.3413745311361879,-0.016572504972290344,-0.17467111046352796
801,-0.5965438611948312,-0.24946711180638964,-0.43915146595189763,-0.5468580609956214,79.0,-0.3413745311361879,-0.016572504972290344,2.0485724497463575
3466,0.40136569198184907,-0.24946711180638964,-0.43915146595189763,0.29734544695851073,140.0,0.2112984143107562,-0.016572504972290344,-0.34568984586428836
2329,1.3992752451585293,0.9398754433121258,-0.43915146595189763,1.985752462866775,189.0,-0.3413745311361879,-0.016572504972290344,-0.4825048341848967
2340,-0.5965438611948312,-0.24946711180638964,0.41292307501502445,-0.5468580609956214,150.0,-0.06503805841271584,-0.016572504972290344,-0.4483010871047446
